chr	start	end
13	73352325	73352518
13	73354984	73355141
13	73355427	73355494
13	73355743	73355970
13	73633466	73633726
13	73635999	73636872
13	73637962	73638021
13	73649846	73650024
13	73937282	73937292
13	75440825	75440835
13	75916021	75916031
13	76865625	76865635
13	77834661	77834952
13	79037354	79037364
13	79948678	79948688
13	80247786	80247796
13	81022862	81022872
13	81389335	81389345
13	82413754	82413764
13	84144179	84144189
13	86368118	86370643
13	87510375	87510385
13	88798641	88798651
13	90936157	90936167
13	92548836	92548846
13	95178312	95178322
13	95227036	95227106
13	95228568	95228665
13	95229625	95229683
13	95230259	95230424
13	95230984	95231027
13	95232148	95232207
13	95233345	95233443
13	95235348	95235490
13	95243107	95243197
13	95244495	95244563
13	95246095	95246161
13	95248305	95248390
13	95989185	95989195
13	96691111	96691121
13	97663295	97663305
13	98709587	98709597
13	99375898	99375908
13	99665327	99665337
13	101214517	101214527
13	101987029	101987039
13	102448089	102448099
13	103498617	103498704
13	103504468	103504643
13	103506107	103506222
13	103506638	103506724
13	103508402	103508462
13	103510625	103510768
13	103513857	103514064
13	103514380	103515453
13	103518017	103518261
13	103518612	103518731
13	103518982	103519195
13	103520463	103520607
13	103524548	103524748
13	103525609	103525693
13	103527657	103528253
13	103656581	103656591
13	103901768	103901778
13	105529952	105529962
13	106411263	106411273
13	107301294	107301304
13	108206264	108206274
13	109150654	109150664
13	109957285	109957295
13	110244317	110244327
13	111151514	111151524
13	111827161	111827171
13	112108994	112109004
13	112651213	112651223
13	112702374	112702664
13	114740933	114740943
14	22250874	22250884
14	22628149	22628159
14	24240097	24240107
14	25249817	25249827
14	25769917	25769927
14	26479338	26479348
14	27621192	27621202
14	30631926	30631936
14	31600313	31600605
14	32313031	32313041
14	32483127	32483334
14	32903611	32903621
14	34477489	34477499
14	35871219	35871266
14	35871600	35871869
14	35871977	35872065
14	35872356	35872566
14	35872896	35873004
14	35873624	35873850
14	36851990	36852000
14	36986483	36987225
14	36988190	36988575
14	36989258	36989334
14	37319739	37319749
14	37595101	37595301
14	38060570	38061916
14	38064106	38064177
14	38064306	38064506
14	38556380	38556390
14	39336147	39336157
14	42095227	42095237
14	44127766	44127776
14	45157112	45157122
14	45605235	45605742
14	45606272	45606444
14	45609835	45609912
14	45618040	45618198
14	45620600	45620731
14	45623123	45623255
14	45623900	45624025
14	45624576	45624662
14	45628299	45628483
14	45633562	45633768
14	45636153	45636374
14	45639792	45639949
14	45642258	45642413
14	45644274	45646179
14	45650633	45650727
14	45650840	45650908
14	45652977	45653105
14	45654420	45654576
14	45656984	45657090
14	45658005	45658565
14	45665375	45665750
14	45667847	45668138
14	45669073	45669211
14	47979258	47979268
14	49904846	49904856
14	50729245	50729255
14	51481907	51481917
14	52610515	52610525
14	53472508	53472518
14	54012253	54012263
14	56031605	56031615
14	56451407	56451417
14	56865695	56865705
14	57469393	57469403
14	57752117	57752409
14	58617211	58617221
14	59833167	59833177
14	62162523	62162557
14	62164569	62164672
14	62187097	62187290
14	62188227	62188372
14	62188457	62188541
14	62193424	62193536
14	62194171	62194373
14	62199136	62199242
14	62200856	62201003
14	62203607	62203827
14	62204805	62205091
14	62207223	62207345
14	62207473	62207906
14	62211423	62211531
14	62212409	62212535
14	62213652	62213803
14	62838024	62838034
14	63129034	63129044
14	64683921	64683931
14	65472922	65473002
14	65543194	65543381
14	65544062	65544146
14	65544631	65544754
14	65550898	65551017
14	65560426	65560533
14	65568264	65568290
14	65569022	65569057
14	66232864	66232874
14	67086671	67086681
14	67128799	67128809
14	68935107	68935117
14	69088180	69088190
14	71186637	71186647
14	72521122	72521132
14	72852815	72852825
14	74428440	74428450
14	74910252	74910262
14	75479889	75479899
14	75823151	75823161
14	76064203	76064415
14	76205607	76205899
14	76674612	76674622
14	78444159	78444169
14	78815134	78815144
14	80792085	80792095
14	81422025	81422194
14	81528492	81528563
14	81534598	81534672
14	81554298	81554372
14	81557413	81557487
14	81558875	81558952
14	81562983	81563051
14	81574719	81574796
14	81574893	81575025
14	81606023	81606211
14	81609284	81610697
14	82783070	82783080
14	84765906	84765916
14	85987158	85987168
14	86236361	86236371
14	86848453	86848463
14	87807613	87807623
14	89105531	89105541
14	89855955	89855965
14	91439374	91439384
14	92389042	92389052
14	93512525	93512535
14	94433068	94433078
14	95446150	95446160
14	95556835	95557000
14	95557371	95557446
14	95557540	95557702
14	95560225	95560493
14	95562162	95563050
14	95566117	95566272
14	95569683	95570463
14	95571408	95571583
14	95572015	95572120
14	95572378	95572560
14	95573945	95574098
14	95574217	95574430
14	95574661	95574840
14	95577654	95577793
14	95578509	95578584
14	95579429	95579561
14	95582004	95582158
14	95582790	95583032
14	95583959	95584091
14	95590533	95591005
14	95592917	95593085
14	95595809	95595969
14	95596395	95596529
14	95597846	95597976
14	95598852	95599014
14	95599652	95599795
14	96589355	96589365
14	97239211	97239221
14	98745536	98745546
14	99003218	99003228
14	99276713	99276723
14	99375315	99375325
14	101669662	101669672
14	103336539	103336783
14	103338254	103338305
14	103341961	103342065
14	103342695	103342862
14	103352526	103352606
14	103355897	103355971
14	103357662	103357754
14	103363598	103363738
14	103369592	103369766
14	103371550	103372121
14	104165135	104165354
14	104165470	104165516
14	104165701	104165913
14	104169510	104169664
14	104173340	104173552
14	104174859	104174996
14	104177370	104177424
14	104228541	104228551
14	105236678	105236757
14	105237082	105237184
14	105238702	105238789
14	105239215	105239429
14	105239588	105239716
14	105239792	105239917
14	105240249	105240317
14	105241275	105241340
14	105241413	105241544
14	105241989	105242136
14	105242996	105243107
14	105246425	105246553
14	105258935	105258980
15	23755708	23755718
15	25079010	25079020
15	25776970	25776980
15	26535983	26535993
15	27283762	27283772
15	28197031	28197041
15	28365612	28365622
15	29760511	29760521
15	31301742	31301752
15	32216229	32216239
15	33779874	33779884
15	33991903	33992036
15	34018585	34018709
15	34539666	34539873
15	35008671	35008681
15	36220029	36220039
15	36359574	36359584
15	37840259	37840269
15	38146487	38146497
15	38545387	38545418
15	38591574	38591748
15	38614442	38614610
15	38616964	38617010
15	38631938	38632096
15	38641623	38641724
15	38643215	38643865
15	39370562	39370572
15	40451777	40451787
15	40453422	40453456
15	40457254	40457397
15	40462263	40462322
15	40462738	40462882
15	40468678	40468874
15	40475915	40476084
15	40477366	40477580
15	40477752	40477843
15	40488746	40488975
15	40491816	40491928
15	40492445	40492560
15	40493132	40493181
15	40494606	40494666
15	40494790	40494895
15	40498385	40498659
15	40500838	40500971
15	40501836	40501976
15	40502311	40502411
15	40504700	40504849
15	40505533	40505675
15	40509697	40509868
15	40510657	40510763
15	40512765	40512960
15	40990957	40991043
15	40993262	40993399
15	40998375	40998492
15	41001223	41001314
15	41011003	41011097
15	41020909	41021022
15	41021703	41021832
15	41022051	41022172
15	41023253	41023376
15	41961093	41962156
15	41988273	41989221
15	41991061	41991139
15	41991262	41991357
15	41999926	42000057
15	42000302	42000406
15	42002889	42003547
15	42005349	42005694
15	42019378	42019604
15	42021362	42021547
15	42026720	42026792
15	42028379	42028896
15	42032251	42032401
15	42034744	42035370
15	42040835	42041125
15	42041309	42042813
15	42046635	42046765
15	42049986	42050037
15	42052521	42052727
15	42053937	42054048
15	42054327	42054560
15	42057084	42057260
15	42058202	42059478
15	42194212	42194222
15	43699581	43699768
15	43700141	43700286
15	43701095	43701294
15	43701845	43701939
15	43705317	43705532
15	43707792	43708007
15	43708423	43708614
15	43712503	43712933
15	43713223	43713372
15	43714053	43714324
15	43720214	43720366
15	43724392	43724875
15	43730522	43730614
15	43733724	43733781
15	43738585	43738788
15	43739564	43739683
15	43748090	43749416
15	43762056	43762264
15	43766871	43766965
15	43767763	43767892
15	43769791	43769957
15	43771595	43771724
15	43772057	43772215
15	43773093	43773220
15	43783867	43783951
15	43784200	43784293
15	43784482	43784666
15	43785235	43785241
15	45003745	45003811
15	45007621	45007899
15	45008527	45008540
15	45152365	45152375
15	46013741	46013751
15	46637899	46637909
15	48055114	48055124
15	48426478	48426488
15	50008438	50008448
15	50731271	50731374
15	50733546	50733690
15	50741597	50741682
15	50751197	50751359
15	50754477	50754519
15	50757244	50757388
15	50763830	50763992
15	50769046	50769190
15	50769473	50769696
15	50773678	50774262
15	50776472	50776558
15	50781998	50782078
15	50782460	50782722
15	50784898	50785110
15	50786267	50786477
15	50788045	50788281
15	50789286	50789428
15	50790793	50790925
15	50791100	50791285
15	51481917	51481927
15	52091162	52091172
15	53606680	53606690
15	54014068	54014078
15	54851940	54851950
15	55002519	55002529
15	56317784	56317794
15	57606868	57606878
15	58156029	58156039
15	58450269	58450279
15	58852417	58852427
15	60931237	60931247
15	61441416	61441426
15	61798738	61798748
15	62321471	62321481
15	63323875	63323885
15	64189212	64189222
15	65989010	65989309
15	66679686	66679765
15	66727365	66727575
15	66729084	66729230
15	66735618	66735695
15	66736994	66737045
15	66774093	66774217
15	66777328	66777529
15	66779566	66779630
15	66781553	66781614
15	66782056	66782101
15	66782840	66782953
15	67084680	67084690
15	67358493	67358698
15	67430365	67430438
15	67457233	67457426
15	67457591	67457722
15	67459117	67459191
15	67462892	67462942
15	67467536	67467546
15	67473579	67473791
15	67477065	67477202
15	67479703	67479847
15	67482751	67482874
15	67508732	67509024
15	68698187	68698197
15	70039195	70039205
15	71843644	71843654
15	73254540	73254550
15	73704159	73704169
15	75115411	75115421
15	75283539	75283659
15	77108869	77108879
15	78666306	78666316
15	79814082	79814092
15	80293434	80293444
15	80907299	80907309
15	81278240	81278531
15	83366291	83366301
15	85575039	85575049
15	86278619	86278911
15	86962021	86962031
15	87166892	87166902
15	88108311	88108321
15	88420166	88420351
15	88423501	88423659
15	88428925	88428966
15	88459777	88459791
15	88472422	88472665
15	88476243	88476415
15	88483854	88490091
15	88490330	88491651
15	88491889	88495128
15	88495486	88499559
15	88500037	88503756
15	88503995	88509038
15	88509277	88522575
15	88522576	88522694
15	88522695	88524456
15	88524457	88530997
15	88531117	88532195
15	88533151	88539147
15	88539506	88557017
15	88557136	88569247
15	88569488	88570568
15	88570928	88576087
15	88576088	88576276
15	88669502	88669604
15	88670393	88670457
15	88671942	88671965
15	88678332	88678628
15	88679130	88679271
15	88679698	88679840
15	88680635	88680792
15	88690566	88690634
15	88726649	88726720
15	88727456	88727530
15	88799137	88799384
15	89342715	89342725
15	89790879	89790962
15	89801935	89802007
15	89803944	89804074
15	89804816	89804972
15	89805052	89805109
15	89806650	89806691
15	89807134	89807257
15	89807753	89807838
15	89811630	89811756
15	89816608	89816700
15	89817399	89817535
15	89819942	89820122
15	89821918	89822005
15	89824401	89824531
15	89824996	89825066
15	89826367	89826481
15	89828327	89828449
15	89833444	89833512
15	89834844	89834945
15	89835919	89836095
15	89836173	89836294
15	89837064	89837228
15	89838146	89838325
15	89843031	89843197
15	89843531	89843616
15	89844557	89844673
15	89847095	89847146
15	89847730	89847740
15	89848346	89848473
15	89848572	89848640
15	89848836	89848929
15	89849238	89849425
15	89850707	89850760
15	89850844	89850903
15	89856135	89856203
15	89857843	89857938
15	89858513	89858620
15	89859628	89859690
15	90627498	90627585
15	90628048	90628140
15	90628233	90628330
15	90628507	90628619
15	90630344	90630495
15	90630671	90630807
15	90631591	90631734
15	90631819	90631979
15	90633711	90633876
15	90634785	90634876
15	90645508	90645622
15	90914282	90914489
15	90968972	90968982
15	91017908	91018113
15	91290623	91290720
15	91292597	91293297
15	91295017	91295176
15	91298041	91298168
15	91303377	91303509
15	91303824	91304485
15	91306196	91306387
15	91308526	91308644
15	91310140	91310253
15	91312363	91312461
15	91312668	91312816
15	91326052	91326158
15	91328151	91328311
15	91333879	91334074
15	91337397	91337587
15	91341420	91341567
15	91346751	91346950
15	91347397	91347589
15	91352367	91352489
15	91354435	91354636
15	91358332	91358509
15	91988569	91988579
15	92519393	92519403
15	92772434	92772444
15	92957788	92957798
15	93864566	93864576
15	94803440	94803450
15	96664865	96664875
15	97043371	97043381
15	98605491	98605501
15	99081999	99082009
15	99192811	99192904
15	99203395	99203546
15	99204041	99204162
15	99206093	99206214
15	99207332	99207453
15	99210358	99210479
15	99210771	99210892
